0.2347284691684375,0.2616517897437555,0.293572353625431,0.32719614632518884,0.3578309554681527,0.382596200207104,0.4015246002464759,0.414989997540011,0.4224760550695823,0.42685263549410574,0.43253457843753085,0.4338377813405366,0.4334080172654218,0.432635108694267,0.4317608350808018,0.43140176504213745,0.4311899529534338,0.431982000879489,0.4346486364663675,0.43769056547669166,0.4416060316976857
0.2734979909553675,0.3339445042211838,0.41955053368409445,0.49241584778912073,0.5526930722442641,0.608687065965092,0.6550877462977457,0.6879780282974668,0.70878435337708,0.7209427412841197,0.7251722969157524,0.7263724571604742,0.721701788516935,0.714660403991794,0.7063236948532302,0.6971545751305839,0.68766548619516,0.6781154498346044,0.6686013483250764,0.6595109592340855,0.6512409837857923
0.32115927276148026,0.4406802733115007,0.565311973720941,0.6861871049549171,0.7885305422059473,0.8605369127734466,0.9096034108488171,0.9425196123225859,0.9654379888067518,0.9773001667265201,0.9841978508738006,0.9843175331602585,0.9810262592698582,0.9769257196492326,0.9669682227617213,0.9537436341062471,0.9377027446252032,0.9193183864911992,0.8999299130077353,0.8818079387909853,0.8632193283846115
0.37688520562783145,0.545654147083742,0.7213411931453458,0.8699137342448994,0.9745052083213996,1.0433815100418449,1.096936103095741,1.134741174840724,1.1575890972935665,1.173796947924478,1.18605567364532,1.1883750745365353,1.1826399138245516,1.1689313578736493,1.1500989466830258,1.123888357392141,1.093039400842645,1.0577409136636127,1.0189385845109262,0.9768551274262985,0.9344987411182838
0.43036746059512493,0.6488642217112842,0.8532828591957912,1.004321522628869,1.1044639972592132,1.1842038201217606,1.2371183364394052,1.2769069836521831,1.3098914239027126,1.3261560710173999,1.328169212061169,1.3181199730936002,1.2926956400440537,1.2559320271356755,1.209725138311974,1.1517557661427722,1.0854312471548055,1.0196035958381076,0.9584797275037241,0.8985963141091466,0.8493486418720856
0.4856098215998576,0.7400278901985736,0.9533054624260044,1.09842933358574,1.210151158529783,1.285671380702805,1.3484806729483554,1.3921745515024297,1.4123045644481476,1.4141626497291835,1.391386771509298,1.349248030651036,1.2909381537523832,1.2099427584381937,1.122050985378034,1.0323137935516618,0.9463775499274691,0.8750648498287295,0.819048181466858,0.7837537550095305,0.7681496012112394
0.5348187497131099,0.811250890658478,1.0269664627348554,1.1780559723297166,1.286717477655645,1.371120875645952,1.4322361904804979,1.4614286146641111,1.4608246633791375,1.4280209696165564,1.3688466587872468,1.2794877969430962,1.1723889089456623,1.0593542791977693,0.9509656239154336,0.8627958019041024,0.80353318353261,0.7798173188042797,0.7751615121030616,0.7767539455037538,0.7800971846828014
0.5756466280090693,0.8676724636614896,1.0791681179417498,1.2369346263757854,1.3469716971637027,1.4358768057570956,1.4806154229406983,1.4856933390375329,1.4468309495666292,1.3737078962465759,1.2600937719956948,1.1291600503806865,0.9963086105869293,0.881132837041877,0.8083480273162575,0.784991844901508,0.7837249851910527,0.788293573295081,0.7942299350438168,0.8002444045812009,0.8058755119557099
0.6120128789058848,0.9075004096152887,1.1231781342030707,1.280251246217195,1.40077853037478,1.47202863523579,1.4959016614707332,1.46096341710248,1.3808009991160768,1.2516539275998488,1.1009513189017321,0.95121044359818,0.836588822556932,0.7927342012564077,0.7885456411116264,0.7945737185027302,0.8027621930197238,0.8111670913062106,0.8191747764264812,0.8266153251076701,0.8334679259056483
0.6427145904003124,0.9389641700343152,1.1560778554243436,1.3143128110689348,1.4333467299890046,1.4875927264023083,1.4738618815097668,1.3971775250835718,1.2618510436120856,1.0957353518553898,0.9296864494953678,0.8188429621366613,0.7911933703016079,0.794756961928033,0.8044368512453255,0.8151519141730226,0.8256628025095456,0.8356202216953483,0.8449586501859248,0.8537040569113729,0.8618830353905985
