0.4972,0.4716,0.4616,0.3672,0.1696,0.0404,0.02,0.0236
0.4748,0.4492,0.4532,0.4824,0.442,0.25,0.0888,0.1024
0.4368,0.4636,0.4368,0.4584,0.458,0.4876,0.4148,0.2908
0.4844,0.4648,0.4548,0.4504,0.4392,0.468,0.4404,0.4628
0.5164,0.46,0.4432,0.4128,0.4164,0.4476,0.4192,0.4256
0.1852,0.2656,0.3776,0.3992,0.3968,0.4188,0.406,0.4332
0.1996,0.0424,0.2468,0.3648,0.4044,0.3956,0.4016,0.4
0.1712,0.0624,0.274,0.3852,0.4176,0.4324,0.416,0.4012
