0.7789676655175115,0.7668858661700444,0.7946090822400241,0.7936664536775551,0.7728449667608209,0.7251249123674371,0.629311634571249,0.527711281079001,0.45469056261751867,0.42554547934639847
0.7198994669037937,0.7151345258903682,0.7813946531433859,0.8089064739571881,0.8048968706503893,0.7959134418149035,0.7261477270649621,0.6606699450657356,0.5914084471759898,0.5477030666836312
0.6304750372868236,0.6975658899658194,0.746805637671206,0.7686810707430145,0.8008495922748005,0.815041308081926,0.7744737587069942,0.7436447814659525,0.7289633078039487,0.6998373174230774
0.5516349126808685,0.5907358846671518,0.7641380289048633,0.7868244703078191,0.777989519190385,0.7448417422890149,0.775915654741863,0.7812016438651999,0.754025995759826,0.7482394738777828
0.5119909210694754,0.49071553230235165,0.6980183147806083,0.8129042348804414,0.7970742034534609,0.7883494283776074,0.7837132670089778,0.7743643241074588,0.8072637893025985,0.77648089183803
0.4322130414222555,0.43505443355080886,0.6346582964771619,0.7727021758363785,0.8267046586572082,0.810274978008766,0.7857576202981524,0.7949457242486576,0.7650596326619807,0.7833641944185603
0.3939687258791778,0.38666878468389726,0.5091451072868645,0.7570251232443482,0.7959611726005542,0.8156252179166055,0.80106006784292,0.7966069094233094,0.7733622439480493,0.7730428018984661
0.3807079888357216,0.3662794481872896,0.41780200167904474,0.7197069690223883,0.7937695773005534,0.8094018255042682,0.8156473771337025,0.8177727008843132,0.7942149342625584,0.8054801295680042
0.3604322492624036,0.3515030579012185,0.33832458760939527,0.5818936277985964,0.8088629175702824,0.810192952018246,0.8200439668477943,0.8072592466399372,0.7990996468251905,0.8132851023015006
0.3454988766007893,0.341792985755329,0.3268072915237256,0.47991106208543743,0.7768703212475742,0.8271564593253151,0.8111801294250627,0.8204595230676502,0.8184609047586595,0.8079506688402031
