0.4984,0.4656,0.3708,0.128,0.022,0.0228
0.4628,0.466,0.4728,0.4588,0.26,0.1432
0.4796,0.4544,0.4424,0.4316,0.4652,0.4768
0.4472,0.438,0.4348,0.4092,0.4244,0.4588
0.1712,0.212,0.3844,0.388,0.3904,0.4036
0.1848,0.1912,0.382,0.4076,0.42,0.3956
